order_date,sku_id,quantity_sold,unit_price,warehouse_id,promotion_flag
2025-04-21,SKU141,3,217,WH15,True
2025-05-26,SKU064,15,1076,WH7,False
2025-04-23,SKU098,19,1097,WH13,False
2025-01-07,SKU050,6,708,WH6,False
2025-03-30,SKU226,8,223,WH10,False
2025-02-09,SKU216,2,1122,WH5,False
2025-03-31,SKU008,12,566,WH14,False
2025-04-29,SKU177,8,157,WH11,False
2025-06-19,SKU223,8,188,WH12,False
2025-03-16,SKU036,5,76,WH10,True
2025-01-23,SKU142,7,874,WH7,False
2025-05-21,SKU165,18,297,WH12,True
2025-04-25,SKU108,1,1177,WH8,False
2025-03-14,SKU161,18,360,WH10,False
2025-06-25,SKU255,10,611,WH10,False
2025-04-11,SKU180,3,488,WH1,True
2025-06-16,SKU230,16,619,WH11,False
2025-03-19,SKU248,9,485,WH7,False
2025-02-13,SKU046,11,606,WH5,False
2025-03-06,SKU155,17,679,WH6,False
2025-02-20,SKU233,13,363,WH6,False
2025-04-06,SKU208,19,702,WH4,False
2025-03-05,SKU064,5,54,WH3,False
2025-06-09,SKU238,1,840,WH3,True
2025-04-28,SKU160,14,509,WH12,True
2025-04-26,SKU198,3,347,WH3,False
2025-05-08,SKU160,14,509,WH12,False
2025-03-07,SKU048,13,304,WH8,False
2025-06-18,SKU230,17,763,WH4,False
2025-03-02,SKU105,13,955,WH5,False
2025-02-11,SKU172,7,387,WH14,False
2025-02-05,SKU050,9,708,WH6,False
2025-04-22,SKU110,15,945,WH15,False
2025-01-20,SKU208,10,965,WH5,False
2025-05-15,SKU144,12,701,WH4,False
2025-02-12,SKU223,18,956,WH3,False
2025-01-05,SKU069,4,1193,WH5,False
2025-04-30,SKU005,8,918,WH8,False
2025-06-11,SKU085,6,1016,WH2,True
2025-01-23,SKU244,1,938,WH5,False
2025-04-26,SKU172,9,387,WH14,False
2025-01-18,SKU009,6,780,WH4,True
2025-01-29,SKU039,6,1210,WH4,False
2025-05-03,SKU090,2,677,WH1,True
2025-01-09,SKU204,18,840,WH3,False
2025-01-11,SKU157,4,951,WH13,True
2025-03-08,SKU039,13,51,WH14,True
2025-02-12,SKU105,16,84,WH12,False
2025-02-28,SKU230,10,619,WH11,False
2025-04-03,SKU120,12,153,WH1,False
2025-05-17,SKU115,1,577,WH3,False
2025-05-23,SKU120,17,153,WH1,True
2025-01-01,SKU204,9,186,WH5,False
2025-02-12,SKU009,16,283,WH11,False
2025-06-29,SKU032,11,44,WH11,False
2025-02-09,SKU224,14,37,WH9,False
2025-06-03,SKU233,4,553,WH14,False
2025-03-07,SKU043,18,534,WH4,False
2025-05-27,SKU093,13,1028,WH4,False
2025-05-01,SKU207,3,1015,WH7,False
2025-04-16,SKU114,3,385,WH5,False
2025-04-25,SKU157,6,922,WH10,False
2025-02-25,SKU211,7,363,WH12,False
2025-05-28,SKU098,15,1097,WH13,False
2025-06-09,SKU060,11,347,WH2,False
2025-04-12,SKU226,1,1010,WH6,False
2025-03-12,SKU090,15,1277,WH8,False
2025-05-15,SKU061,2,1253,WH15,False
2025-04-25,SKU178,6,424,WH7,False
2025-04-27,SKU120,3,1258,WH3,False
2025-01-15,SKU017,10,1095,WH4,False
2025-01-14,SKU105,1,556,WH8,True
2025-03-28,SKU107,5,301,WH5,False
2025-01-07,SKU166,2,476,WH14,False
2025-05-15,SKU060,6,347,WH2,False
2025-02-19,SKU245,1,1243,WH10,True
2025-02-24,SKU179,15,1058,WH10,False
2025-04-28,SKU094,6,1099,WH9,False
2025-01-14,SKU040,1,561,WH1,False
2025-04-25,SKU252,1,790,WH2,False
2025-04-01,SKU080,15,816,WH14,False
2025-03-07,SKU190,15,727,WH5,False
2025-05-30,SKU136,3,945,WH15,False
2025-04-17,SKU180,8,488,WH1,False
2025-06-26,SKU227,8,537,WH7,False
2025-04-09,SKU115,4,347,WH2,False
2025-03-09,SKU023,3,1165,WH1,False
2025-02-05,SKU238,14,840,WH3,False
2025-05-29,SKU155,4,468,WH7,False
2025-03-27,SKU223,14,604,WH14,True
2025-06-19,SKU050,13,58,WH8,True
2025-02-24,SKU139,2,1145,WH7,False
2025-02-11,SKU013,11,131,WH11,False
2025-01-12,SKU064,9,1076,WH7,False
2025-04-05,SKU112,16,1104,WH11,False
2025-05-10,SKU164,6,258,WH14,False
2025-01-30,SKU126,18,876,WH4,True
2025-01-02,SKU203,16,22,WH3,False
2025-03-11,SKU005,12,806,WH5,False
2025-05-07,SKU112,11,804,WH13,False
2025-01-11,SKU089,19,1205,WH5,True
2025-05-06,SKU055,6,1048,WH15,False
2025-01-15,SKU026,18,487,WH10,False
2025-05-10,SKU013,14,125,WH10,False
2025-05-27,SKU190,4,908,WH8,False
2025-05-14,SKU129,16,1281,WH9,False
2025-01-21,SKU232,4,808,WH4,False
2025-05-17,SKU064,13,54,WH3,False
2025-01-04,SKU213,6,1033,WH15,False
2025-05-16,SKU049,5,1270,WH12,False
2025-01-29,SKU185,16,42,WH15,False
2025-03-30,SKU005,17,918,WH8,False
2025-04-04,SKU120,15,1258,WH3,True
2025-01-09,SKU078,2,878,WH15,False
2025-05-06,SKU114,4,385,WH5,False
2025-05-17,SKU040,5,169,WH11,False
2025-02-07,SKU143,18,163,WH2,False
2025-02-02,SKU234,7,610,WH5,True
2025-03-08,SKU050,13,58,WH8,False
2025-04-06,SKU173,6,105,WH15,False
2025-04-07,SKU013,12,125,WH10,False
2025-04-01,SKU185,12,115,WH8,False
2025-02-12,SKU205,5,581,WH1,True
2025-06-09,SKU206,9,1026,WH6,True
2025-01-07,SKU129,8,1281,WH9,False
2025-02-07,SKU099,8,54,WH6,False
2025-01-17,SKU092,19,514,WH9,False
2025-05-30,SKU204,16,561,WH9,False
2025-06-12,SKU170,3,634,WH8,False
2025-01-14,SKU245,7,953,WH8,True
2025-05-10,SKU198,4,676,WH12,True
2025-01-14,SKU038,13,693,WH4,False
2025-01-15,SKU126,16,876,WH4,False
2025-05-05,SKU014,4,1136,WH10,False
2025-02-25,SKU133,15,777,WH14,False
2025-01-08,SKU009,16,780,WH4,False
2025-03-05,SKU130,1,1164,WH15,True
2025-02-28,SKU253,19,657,WH3,True
2025-03-13,SKU141,8,217,WH15,False
2025-03-10,SKU209,3,674,WH14,False
2025-02-19,SKU165,11,425,WH7,False
2025-01-09,SKU143,4,1198,WH10,False
2025-01-17,SKU208,11,702,WH4,False
2025-04-20,SKU179,15,299,WH3,False
2025-04-24,SKU103,13,737,WH14,False
2025-03-15,SKU172,6,460,WH8,True
2025-04-01,SKU135,9,1195,WH14,False
2025-03-24,SKU050,3,632,WH2,False
2025-06-26,SKU098,12,1097,WH13,False
2025-01-14,SKU066,9,539,WH9,False
2025-04-26,SKU155,15,679,WH6,True
2025-06-07,SKU131,4,1012,WH13,False
2025-06-15,SKU252,6,757,WH9,True
2025-04-11,SKU017,16,204,WH15,False
2025-03-23,SKU113,10,1228,WH12,False
2025-06-21,SKU038,12,1241,WH6,False
2025-05-14,SKU029,11,1099,WH11,True
2025-06-07,SKU179,12,1058,WH10,False
2025-06-10,SKU204,18,840,WH3,True
2025-06-07,SKU013,15,125,WH10,True
2025-01-27,SKU084,12,1169,WH4,False
2025-06-18,SKU204,14,186,WH5,False
2025-06-29,SKU178,19,119,WH6,True
2025-05-23,SKU080,7,816,WH14,False
2025-02-05,SKU070,16,591,WH12,False
2025-02-19,SKU241,19,213,WH10,False
2025-01-20,SKU130,2,1296,WH7,False
2025-02-22,SKU223,14,188,WH12,False
2025-04-02,SKU076,13,478,WH9,True
2025-01-06,SKU121,14,1070,WH11,True
2025-03-30,SKU014,14,1226,WH15,False
2025-05-24,SKU073,11,109,WH8,False
2025-05-04,SKU094,19,177,WH1,False
2025-01-28,SKU061,16,811,WH10,False
2025-02-27,SKU008,15,364,WH13,False
2025-05-06,SKU206,8,436,WH13,False
2025-05-25,SKU046,16,955,WH4,False
2025-04-11,SKU258,17,1037,WH1,False
2025-01-17,SKU211,8,1205,WH1,False
2025-02-20,SKU190,12,1040,WH3,False
2025-02-10,SKU191,4,161,WH10,False
2025-05-19,SKU164,5,258,WH14,False
2025-02-26,SKU080,13,816,WH14,False
2025-03-30,SKU089,12,892,WH14,False
2025-06-04,SKU132,18,42,WH2,True
2025-06-03,SKU165,3,425,WH7,False
2025-04-02,SKU173,14,325,WH6,False
2025-05-27,SKU143,3,163,WH2,True
2025-06-21,SKU214,5,450,WH7,False
2025-05-11,SKU164,19,486,WH10,False
2025-04-08,SKU060,7,409,WH12,True
2025-02-27,SKU200,8,461,WH6,False
2025-02-17,SKU084,3,531,WH8,False
2025-04-07,SKU032,14,44,WH11,True
2025-01-01,SKU115,4,633,WH12,True
2025-03-17,SKU090,16,1277,WH8,False
2025-06-20,SKU212,15,159,WH3,False
2025-06-15,SKU004,18,317,WH9,False
2025-05-21,SKU091,10,193,WH13,False
2025-03-14,SKU174,5,1084,WH5,False
2025-06-18,SKU211,12,309,WH3,False
2025-01-25,SKU094,15,1099,WH9,True
2025-01-18,SKU226,2,1232,WH4,False
2025-01-09,SKU014,17,476,WH11,False
2025-03-22,SKU090,11,297,WH4,False
2025-06-11,SKU075,9,149,WH9,False
2025-02-04,SKU124,9,64,WH12,True
2025-02-28,SKU247,8,929,WH9,False
2025-01-26,SKU193,7,642,WH14,False
2025-01-15,SKU086,16,1194,WH10,False
2025-03-11,SKU174,7,1084,WH5,False
2025-06-26,SKU090,13,1277,WH8,True
2025-02-28,SKU153,5,117,WH2,False
2025-01-22,SKU126,12,876,WH4,False
2025-02-18,SKU038,8,244,WH5,False
2025-02-12,SKU105,14,955,WH5,False
2025-06-18,SKU211,2,1205,WH1,False
2025-01-12,SKU088,13,741,WH2,False
2025-05-16,SKU226,19,180,WH14,False
2025-05-05,SKU095,2,1217,WH14,True
2025-01-31,SKU017,10,252,WH14,False
2025-06-26,SKU141,15,217,WH15,False
2025-04-19,SKU164,6,814,WH7,False
2025-02-26,SKU013,15,1265,WH6,False
2025-04-15,SKU115,6,577,WH3,True
2025-01-04,SKU033,6,915,WH6,True
2025-01-16,SKU151,18,286,WH2,False
2025-01-16,SKU168,2,29,WH8,False
2025-06-05,SKU077,4,454,WH4,True
2025-06-07,SKU045,9,860,WH6,False
2025-06-27,SKU078,8,1163,WH14,False
2025-06-24,SKU133,15,765,WH5,False
2025-01-26,SKU205,10,581,WH1,False
2025-01-13,SKU229,12,984,WH13,False
2025-05-12,SKU013,11,375,WH12,False
2025-01-16,SKU241,15,651,WH11,False
2025-05-19,SKU115,19,634,WH8,False
2025-04-18,SKU135,12,1032,WH8,False
2025-04-18,SKU234,19,610,WH5,False
2025-02-19,SKU130,17,1164,WH15,False
2025-03-14,SKU183,7,805,WH2,False
2025-06-04,SKU258,9,150,WH8,False
2025-02-01,SKU153,13,117,WH2,True
2025-04-17,SKU083,14,580,WH12,False
2025-03-14,SKU008,1,566,WH14,False
2025-05-01,SKU130,12,1164,WH15,True
2025-01-18,SKU152,18,621,WH2,False
2025-03-29,SKU095,17,1217,WH14,False
2025-03-17,SKU156,16,1142,WH8,False
2025-03-10,SKU238,4,840,WH3,False
2025-01-20,SKU060,11,814,WH14,False
2025-05-03,SKU130,12,1164,WH15,True
2025-04-24,SKU110,2,822,WH1,False
2025-05-01,SKU222,4,269,WH1,False
2025-03-27,SKU111,19,659,WH15,False
2025-05-13,SKU092,9,514,WH9,False
2025-03-17,SKU109,10,441,WH15,False
2025-03-04,SKU186,13,803,WH15,False
2025-01-27,SKU190,13,727,WH5,False
2025-05-11,SKU175,13,530,WH13,False
2025-01-09,SKU112,1,438,WH9,False
2025-02-25,SKU223,12,725,WH1,False
2025-03-07,SKU039,3,1210,WH4,False
2025-01-30,SKU214,4,450,WH7,False
2025-04-18,SKU216,13,1115,WH15,False
2025-01-31,SKU124,15,64,WH12,False
2025-01-12,SKU124,13,30,WH13,False
2025-01-19,SKU169,2,648,WH10,False
2025-06-17,SKU075,19,298,WH10,False
2025-05-21,SKU004,11,317,WH9,False
2025-05-27,SKU066,2,539,WH9,False
2025-05-21,SKU070,6,328,WH10,True
2025-06-02,SKU258,6,1115,WH12,False
2025-04-27,SKU216,5,1000,WH13,False
2025-06-07,SKU244,16,925,WH3,False
2025-04-30,SKU237,13,216,WH10,False
2025-03-24,SKU180,8,488,WH1,False
2025-03-21,SKU141,5,1199,WH2,False
2025-05-18,SKU246,7,1216,WH15,False
2025-04-30,SKU172,18,460,WH8,False
2025-01-30,SKU167,7,441,WH3,False
2025-03-15,SKU155,8,468,WH7,False
2025-03-01,SKU076,19,478,WH9,False
2025-05-09,SKU008,7,364,WH13,True
2025-03-10,SKU206,2,1026,WH6,False
2025-06-14,SKU120,5,153,WH1,False
2025-06-21,SKU061,13,1253,WH15,False
2025-06-01,SKU216,9,1000,WH13,False
2025-05-01,SKU099,18,692,WH12,False
2025-04-22,SKU198,2,676,WH12,False
2025-05-23,SKU171,5,376,WH2,False
2025-06-17,SKU073,13,1199,WH6,False
2025-04-10,SKU206,1,1026,WH6,False
2025-03-31,SKU039,4,51,WH14,False
2025-03-15,SKU023,9,250,WH15,False
2025-01-29,SKU209,8,859,WH13,True
2025-01-02,SKU039,4,51,WH14,True
2025-01-03,SKU010,6,170,WH11,False
2025-04-15,SKU100,14,1054,WH6,True
2025-03-09,SKU236,1,792,WH1,False
2025-04-01,SKU023,1,250,WH15,False
2025-03-27,SKU050,17,632,WH2,True
2025-01-10,SKU014,16,1136,WH10,False
2025-01-13,SKU127,10,974,WH7,True
2025-05-24,SKU100,2,471,WH3,False
2025-01-05,SKU190,10,908,WH8,False
2025-02-11,SKU136,16,945,WH15,False
2025-02-03,SKU253,9,657,WH3,False
2025-05-19,SKU017,4,252,WH14,False
2025-03-24,SKU142,13,804,WH4,False
2025-01-30,SKU059,6,1113,WH14,False
2025-02-07,SKU088,11,741,WH2,False
2025-01-20,SKU110,13,822,WH1,False
2025-06-14,SKU037,3,761,WH7,False
2025-03-31,SKU033,16,915,WH6,True
2025-06-05,SKU178,5,424,WH7,False
2025-01-11,SKU046,13,714,WH15,True
2025-05-03,SKU229,7,385,WH14,False
2025-01-17,SKU186,16,1223,WH1,False
2025-01-19,SKU169,2,76,WH12,False
2025-04-12,SKU008,16,656,WH11,False
2025-04-13,SKU160,10,698,WH1,False
2025-02-03,SKU141,2,1198,WH1,False
2025-01-27,SKU209,15,859,WH13,False
2025-03-19,SKU108,13,1164,WH4,False
2025-03-01,SKU099,9,76,WH7,True
2025-03-27,SKU006,3,421,WH7,False
2025-02-11,SKU248,9,269,WH6,False
2025-06-24,SKU141,8,1199,WH2,False
2025-05-12,SKU032,7,1287,WH9,False
2025-04-17,SKU017,10,196,WH8,False
2025-04-25,SKU012,5,383,WH13,False
2025-02-18,SKU165,16,297,WH12,False
2025-05-31,SKU081,13,746,WH6,False
2025-03-03,SKU143,12,656,WH7,False
2025-04-11,SKU026,1,711,WH13,False
2025-03-14,SKU214,5,450,WH7,False
2025-02-26,SKU229,10,385,WH14,False
2025-01-31,SKU135,8,1195,WH14,False
2025-04-15,SKU181,1,156,WH4,False
2025-04-13,SKU192,6,864,WH1,False
2025-01-20,SKU187,3,833,WH11,False
2025-04-02,SKU124,2,64,WH12,False
2025-02-01,SKU234,7,1099,WH4,False
2025-04-20,SKU027,11,675,WH2,False
2025-03-06,SKU040,12,561,WH1,False
2025-02-15,SKU115,8,1292,WH7,False
2025-05-01,SKU003,6,1107,WH3,True
2025-02-04,SKU103,15,1071,WH2,False
2025-04-24,SKU258,5,150,WH8,False
2025-02-23,SKU187,6,833,WH11,False
2025-04-09,SKU235,2,140,WH8,False
2025-04-03,SKU070,16,864,WH6,False
2025-01-03,SKU017,3,333,WH5,False
2025-06-18,SKU189,1,1018,WH1,False
2025-03-17,SKU037,3,63,WH10,False
2025-03-30,SKU142,17,629,WH1,True
2025-02-12,SKU186,7,803,WH15,False
2025-06-01,SKU248,2,339,WH10,False
2025-05-30,SKU048,11,304,WH8,True
2025-04-24,SKU074,13,18,WH5,False
2025-02-23,SKU012,13,990,WH12,False
2025-03-20,SKU155,13,679,WH6,False
2025-02-25,SKU172,9,387,WH14,False
2025-05-29,SKU197,6,164,WH1,False
2025-04-25,SKU144,13,1289,WH1,False
2025-05-08,SKU160,6,509,WH12,False
2025-06-07,SKU013,6,1274,WH5,False
2025-04-17,SKU050,19,58,WH8,True
2025-05-17,SKU197,5,164,WH1,False
2025-03-08,SKU248,16,269,WH6,True
2025-03-07,SKU197,17,164,WH1,False
2025-05-04,SKU229,4,984,WH13,False
2025-05-16,SKU232,3,808,WH4,False
2025-02-24,SKU074,4,18,WH5,False
2025-04-26,SKU254,9,457,WH9,False
2025-02-12,SKU193,1,642,WH14,True
2025-05-18,SKU117,9,660,WH2,False
2025-06-13,SKU179,3,1058,WH10,False
2025-04-23,SKU221,13,1247,WH3,False
2025-02-15,SKU239,6,1271,WH5,True
2025-05-11,SKU165,12,34,WH13,True
2025-03-25,SKU161,18,1036,WH12,False
2025-01-07,SKU179,4,1058,WH10,False
2025-01-21,SKU099,10,885,WH10,False
2025-04-01,SKU045,15,1268,WH7,False
2025-05-26,SKU045,10,517,WH13,False
2025-03-10,SKU114,9,385,WH5,False
2025-02-14,SKU234,11,1239,WH15,False
2025-05-08,SKU059,13,1113,WH14,False
2025-03-05,SKU173,4,1171,WH2,False
2025-03-16,SKU074,12,419,WH13,False
2025-01-06,SKU141,10,592,WH11,False
2025-01-05,SKU165,11,297,WH12,False
2025-03-05,SKU238,2,840,WH3,False
2025-06-24,SKU094,17,1099,WH9,True
2025-05-28,SKU036,6,76,WH10,True
2025-05-23,SKU090,9,297,WH4,False
2025-02-17,SKU105,10,502,WH3,True
2025-04-05,SKU204,8,89,WH8,False
2025-06-17,SKU205,16,116,WH9,False
2025-03-10,SKU008,2,881,WH2,False
2025-01-05,SKU074,6,419,WH13,False
2025-02-07,SKU084,3,1195,WH3,False
2025-01-12,SKU130,6,1276,WH9,False
2025-05-04,SKU157,14,1256,WH5,False
2025-04-01,SKU038,4,1241,WH6,False
2025-04-29,SKU065,9,866,WH2,False
2025-03-22,SKU211,19,1152,WH13,False
2025-05-16,SKU032,3,1287,WH9,False
2025-01-18,SKU088,19,1121,WH4,True
2025-05-23,SKU039,8,51,WH14,False
2025-01-25,SKU150,4,1267,WH14,True
2025-02-21,SKU199,2,51,WH7,True
2025-05-18,SKU148,18,472,WH15,False
2025-02-23,SKU142,18,667,WH9,False
2025-04-10,SKU256,5,859,WH5,True
2025-05-01,SKU120,8,1170,WH15,False
2025-04-22,SKU050,1,58,WH8,False
2025-01-05,SKU038,12,1241,WH6,False
2025-05-29,SKU093,6,1028,WH4,False
2025-05-11,SKU252,17,306,WH10,True
2025-01-08,SKU052,1,785,WH5,False
2025-03-14,SKU130,9,1164,WH15,False
2025-02-11,SKU032,6,44,WH11,False
2025-01-29,SKU095,19,1217,WH14,False
2025-06-21,SKU090,17,677,WH1,True
2025-06-16,SKU180,9,488,WH1,False
2025-06-09,SKU191,19,1211,WH8,False
2025-04-30,SKU043,6,534,WH4,False
2025-05-14,SKU076,4,465,WH2,False
2025-04-10,SKU129,6,1281,WH9,False
2025-03-14,SKU170,18,1030,WH10,True
2025-01-13,SKU222,14,269,WH1,False
2025-02-04,SKU092,8,185,WH5,False
2025-02-28,SKU167,6,441,WH3,False
2025-04-27,SKU085,9,1052,WH9,False
2025-05-09,SKU114,9,385,WH5,False
2025-05-09,SKU195,6,44,WH10,True
2025-03-18,SKU103,12,737,WH14,True
2025-05-08,SKU017,8,196,WH8,False
2025-04-03,SKU209,2,1214,WH5,False
2025-06-19,SKU199,13,51,WH7,True
2025-02-11,SKU070,10,328,WH10,False
2025-04-16,SKU151,4,286,WH2,True
2025-04-08,SKU240,4,942,WH8,False
2025-04-23,SKU251,5,534,WH7,False
2025-06-27,SKU088,11,1121,WH4,False
2025-03-18,SKU192,2,1183,WH2,False
2025-05-19,SKU207,10,670,WH5,True
2025-04-23,SKU157,8,951,WH13,False
2025-03-02,SKU055,5,157,WH4,False
2025-03-26,SKU180,8,488,WH1,False
2025-06-21,SKU197,12,907,WH5,True
2025-04-29,SKU179,13,1058,WH10,False
2025-05-04,SKU209,17,1214,WH5,False
2025-01-22,SKU037,8,761,WH7,False
2025-03-13,SKU226,18,223,WH10,False
2025-06-18,SKU205,2,581,WH1,True
2025-06-27,SKU030,5,32,WH5,False
2025-05-17,SKU130,19,1164,WH15,False
2025-01-29,SKU006,13,907,WH1,False
2025-02-10,SKU124,12,30,WH13,False
2025-06-05,SKU124,14,30,WH13,False
2025-03-03,SKU236,11,9,WH6,False
2025-05-10,SKU122,18,412,WH11,False
2025-01-23,SKU023,1,881,WH12,False
2025-03-29,SKU143,17,163,WH2,False
2025-06-12,SKU244,6,175,WH10,True
2025-04-17,SKU208,9,1266,WH1,True
2025-05-15,SKU244,5,580,WH2,True
2025-03-23,SKU038,2,693,WH4,False
2025-03-26,SKU002,9,417,WH9,False
2025-05-06,SKU183,9,805,WH2,False
2025-05-23,SKU177,18,713,WH1,True
2025-04-29,SKU069,16,216,WH3,False
2025-03-20,SKU066,19,264,WH2,False
2025-03-01,SKU065,16,738,WH13,True
2025-03-13,SKU202,9,178,WH13,False
2025-04-25,SKU157,11,1256,WH5,True
2025-02-23,SKU255,13,611,WH10,False
2025-04-05,SKU069,8,584,WH9,False
2025-02-22,SKU050,6,1136,WH1,False
2025-05-22,SKU120,15,1170,WH15,True
2025-01-13,SKU164,9,666,WH11,True
2025-04-28,SKU212,8,159,WH3,False
2025-02-21,SKU154,5,991,WH8,True
2025-05-19,SKU169,17,507,WH2,False
2025-05-30,SKU105,7,84,WH12,False
2025-06-18,SKU256,7,859,WH5,False
2025-05-27,SKU246,1,1216,WH15,False
2025-06-29,SKU194,17,1179,WH7,False
2025-05-22,SKU039,6,1210,WH4,True
2025-05-12,SKU239,7,1271,WH5,False
2025-01-16,SKU226,16,180,WH14,False
2025-01-13,SKU058,1,986,WH3,True
2025-01-20,SKU200,5,461,WH6,False
2025-06-21,SKU105,12,955,WH5,False
2025-05-30,SKU216,8,1122,WH5,True
2025-05-04,SKU164,13,258,WH14,True
2025-03-05,SKU252,1,790,WH2,True
2025-06-18,SKU243,19,951,WH8,False
2025-05-11,SKU098,11,1097,WH13,False
2025-04-13,SKU203,1,1297,WH4,False
2025-04-15,SKU080,13,1247,WH13,False
2025-02-06,SKU171,17,918,WH6,True
2025-04-25,SKU107,9,1153,WH7,False
2025-04-26,SKU232,17,808,WH4,False
2025-03-16,SKU128,15,958,WH12,True
2025-03-09,SKU222,14,978,WH13,False
2025-01-30,SKU141,1,217,WH15,False
2025-05-29,SKU139,4,1027,WH9,False
2025-04-23,SKU093,15,1236,WH6,False
2025-02-23,SKU139,7,1145,WH7,False
2025-03-30,SKU172,7,1142,WH6,False
2025-01-26,SKU011,4,719,WH6,False
2025-04-17,SKU223,12,188,WH12,False
2025-03-18,SKU252,13,306,WH10,False
2025-03-22,SKU101,8,1008,WH2,False
2025-04-24,SKU190,13,727,WH5,True
2025-02-25,SKU065,8,866,WH2,False
2025-01-19,SKU222,3,269,WH1,False
2025-06-22,SKU017,6,204,WH15,False
2025-06-28,SKU017,14,204,WH15,False
2025-01-28,SKU046,5,955,WH4,False
2025-05-07,SKU008,3,566,WH14,True
2025-06-26,SKU189,19,1018,WH1,False
2025-01-28,SKU196,6,216,WH12,False
2025-03-15,SKU092,2,185,WH5,False
2025-02-20,SKU205,7,116,WH9,False
2025-05-10,SKU157,7,1160,WH8,False
2025-01-07,SKU115,2,577,WH3,False
2025-05-03,SKU208,19,1266,WH1,False
2025-05-07,SKU013,13,651,WH8,False
2025-03-30,SKU203,17,590,WH5,False
2025-06-28,SKU006,3,878,WH3,False
2025-06-07,SKU182,17,186,WH6,False
2025-05-30,SKU199,13,370,WH9,False
2025-06-07,SKU204,9,840,WH3,False
2025-04-10,SKU126,3,995,WH14,False
2025-02-09,SKU132,6,793,WH4,False
2025-03-10,SKU115,3,577,WH3,False
2025-04-14,SKU226,8,1010,WH6,False
2025-04-02,SKU009,7,780,WH4,False
2025-05-15,SKU194,13,1018,WH8,False
2025-02-20,SKU017,13,252,WH14,False
2025-06-01,SKU128,19,1209,WH5,False
2025-03-01,SKU124,9,406,WH2,False
2025-02-13,SKU109,7,441,WH15,False
2025-06-09,SKU207,11,670,WH5,False
2025-06-19,SKU026,15,711,WH13,False
2025-02-02,SKU040,6,561,WH1,False
2025-04-15,SKU070,1,435,WH8,False
2025-06-02,SKU209,18,859,WH13,True
2025-06-14,SKU090,6,677,WH1,False
2025-01-20,SKU019,18,1022,WH10,False
2025-01-24,SKU121,19,165,WH12,False
2025-02-09,SKU052,17,619,WH15,False
2025-04-05,SKU167,14,441,WH3,True
2025-05-21,SKU176,2,1141,WH7,True
2025-05-12,SKU147,13,1104,WH6,False
2025-03-21,SKU157,2,951,WH13,False
2025-05-08,SKU008,11,881,WH2,False
2025-05-21,SKU179,16,1058,WH10,True
2025-06-14,SKU037,11,63,WH10,False
2025-02-23,SKU233,18,553,WH14,False
2025-02-13,SKU189,4,1018,WH1,False
2025-01-12,SKU207,7,1217,WH3,False
2025-05-29,SKU045,13,860,WH6,False
2025-06-21,SKU141,10,1198,WH1,False
2025-03-25,SKU251,5,934,WH3,False
2025-03-30,SKU256,15,859,WH5,False
2025-03-01,SKU163,3,634,WH11,False
2025-04-12,SKU012,4,383,WH13,False
2025-04-13,SKU070,14,864,WH6,False
2025-03-18,SKU027,15,28,WH7,False
2025-05-02,SKU045,17,1268,WH7,False
2025-04-10,SKU209,17,859,WH13,False
2025-03-13,SKU245,6,953,WH8,True
2025-05-20,SKU163,5,634,WH11,False
2025-05-02,SKU115,5,975,WH5,False
2025-05-03,SKU052,13,620,WH9,False
2025-03-19,SKU191,2,161,WH10,False
2025-04-24,SKU157,9,922,WH10,False
2025-06-02,SKU234,5,610,WH5,False
2025-06-29,SKU005,3,112,WH2,False
2025-03-03,SKU095,6,1217,WH14,False
2025-02-22,SKU203,16,22,WH3,True
2025-02-24,SKU124,12,64,WH12,True
2025-02-24,SKU147,4,1104,WH6,False
2025-05-15,SKU213,10,838,WH10,True
2025-04-15,SKU088,14,741,WH2,True
2025-03-15,SKU029,5,1099,WH11,False
2025-06-29,SKU011,14,719,WH6,False
2025-01-22,SKU130,13,1296,WH7,False
2025-04-04,SKU134,18,427,WH1,False
2025-04-14,SKU117,19,660,WH2,False
2025-01-06,SKU160,11,780,WH7,False
2025-04-08,SKU251,11,934,WH3,False
2025-01-07,SKU234,14,610,WH5,False
2025-02-12,SKU216,13,1115,WH15,False
2025-05-01,SKU244,7,938,WH5,True
2025-02-03,SKU142,16,667,WH9,False
2025-05-03,SKU080,1,1247,WH13,False
2025-05-24,SKU179,7,290,WH15,False
2025-04-14,SKU030,15,32,WH5,False
2025-06-21,SKU171,5,376,WH2,False
2025-04-22,SKU164,17,666,WH11,False
2025-01-07,SKU189,18,1018,WH1,False
2025-06-21,SKU006,1,421,WH7,True
2025-03-16,SKU205,10,833,WH3,False
2025-06-10,SKU164,17,258,WH14,False
2025-01-09,SKU119,13,897,WH13,False
2025-05-28,SKU192,14,1259,WH11,False
2025-01-17,SKU163,18,467,WH9,True
2025-06-07,SKU160,8,780,WH7,False
2025-01-24,SKU093,15,1028,WH4,False
2025-06-21,SKU144,5,1289,WH1,False
2025-02-18,SKU005,7,374,WH13,False
2025-05-29,SKU077,15,263,WH7,False
2025-03-10,SKU055,6,742,WH1,True
2025-05-14,SKU037,15,761,WH7,False
2025-03-02,SKU115,19,347,WH2,True
2025-03-12,SKU190,13,1040,WH3,False
2025-01-23,SKU006,18,907,WH1,False
2025-03-15,SKU192,4,1183,WH2,True
2025-03-20,SKU222,14,978,WH13,False
